pat_id,birth_date,death_date,ssn,drivers,passport,prefix,first,last,suffix,maiden,marital,race,ethnicity,gender,birthplace,address,prior_opioid_abuse_diag
aa098e39-7ac5-42b7-9aa4-11cc795834e4,1949-10-02,,999-17-8533,S99984505,X47535597X,Mr.,Clinton763,Dach178,,,M,white,french,M,Lakeville,452 Nitzsche Arcade Unit 13 Champlin Minnesota 55316 US,0
4c81b59d-753e-4f60-91b4-5d54b9bc6542,1980-03-30,,999-41-4908,S99966225,X35824430X,Mrs.,Meagan221,Terry864,,Shields502,M,white,irish,F,Candorship,767 Hodkiewicz Highlands Minneapolis Minnesota 55401 US,0
ef976f33-c3fb-4b11-80f4-8d8bd477bf73,1951-12-26,2006-11-21,999-54-9519,S99928898,X14073071X,Mrs.,Temeka297,Abernathy524,,Haag279,M,white,german,F,Rochester,493 Pacocha Flat Apt 52 Coon Rapids Minnesota 55304 US,1
8d5ae282-9e1d-4650-b129-72b6bca6cb95,2012-02-21,,999-41-4537,,,,Jacinta658,Glover433,,,,white,french,F,Plymouth,749 Lind Frontage road Suite 58 Aitkin Minnesota 56431 US,0
01706c94-e188-435d-9c95-ca9c55e54e0c,1958-05-15,2008-06-05,999-33-7369,S99989909,X42236390X,Ms.,Hyacinth68,Thiel172,PhD,,S,white,swedish,F,Minneapolis,563 Volkman Arcade Bismarckship Minnesota  US,1
6b9dbfbb-357e-4f72-b4db-f3467899e63e,1945-03-20,,999-59-1858,S99973446,X1627417X,Mrs.,Dion244,Becker968,,Kris249,M,white,portuguese,F,Borgholmship,549 Abshire Center Andover Minnesota 55303 US,1
04f22b38-7ee7-4e23-8861-dacaea7b11a8,2005-04-25,,999-68-1719,,,,Lakita48,Hilll811,,,,white,american,F,St. Peter,804 Frami Branch Unit 85 Bloomington Minnesota 55420 US,1
08f2585c-9b4f-4b63-9e87-d99aaf45b5fe,2005-12-28,,999-26-6108,,,,Marc757,Lesch175,,,,white,french,M,Folsomship,1099 Sporer Burg Coon Rapids Minnesota 55304 US,0
14a28335-1e37-4ba1-89ab-a2ca531b6f92,1968-09-28,,999-34-8856,S99924847,X20216343X,Mr.,Harold594,Luettgen772,,,M,asian,chinese,M,Minneapolis,907 Roberts Green St. Paul Minnesota 55101 US,0
fe494873-f0f3-4b1d-bc3a-9f20d89cf19b,2006-07-09,,999-44-5856,,,,Tommye961,Stiedemann542,,,,white,german,F,St. Augusta,358 Brown Ramp Pipestone Minnesota 56164 US,0
08020f2f-3c1a-4ea1-b16a-a023b712d413,1968-08-11,,999-79-2339,S99951219,X45968173X,Mrs.,Wendolyn786,Pfeffer420,,Fadel536,M,white,french,F,Minneapolis,106 Boyle Station Shakopee Minnesota 55378 US,0
d6d7da98-5468-481e-8e78-d96aa3da0b97,1979-06-02,,999-97-1944,S99971540,X89848518X,Mr.,Titus37,Dickinson688,,,S,white,irish,M,Fish Lakeship,492 Kerluke Promenade Bismarckship Minnesota  US,0
aae724ac-d4d8-4350-a674-9494108a2f76,1989-06-20,,999-46-9969,S99989196,X8204032X,Mr.,Pat3,Mosciski958,,,M,black,african,M,Carver,554 Wehner Wynd Unit 42 Waite Park Minnesota 56301 US,0
a92d5487-ecb6-4064-9f7e-bfcc99234544,1969-04-27,,999-72-8396,S99967253,X49778024X,Mrs.,Dian810,Carter549,,Kiehn525,M,white,irish,F,Brooklyn Park,552 Veum Station Apt 23 Cottage Grove Minnesota 55016 US,1
d0f48841-daea-414a-835c-c1a15ac389e4,2000-12-14,,999-47-1166,S99978844,,,Tami145,Carroll471,,,,white,italian,F,Cottage Grove,106 Weissnat Road Suite 91 Moorhead Minnesota 56529 US,1
0d460786-2fa3-45f6-a991-274705a57433,1968-11-25,,999-69-7784,S99928875,X46205647X,Mrs.,Alethia102,Schoen8,,Rowe323,M,white,irish,F,Cold Spring,974 Bogisich Way Unit 63 Minneapolis Minnesota 55401 US,1
c60272c8-ec33-4c55-acaa-eb915cfbcf79,2011-12-30,,999-22-5096,,,,Darwin703,Tremblay80,,,,asian,asian_indian,M,Maple Grove,424 Kovacek Mall St. Paul Minnesota 55101 US,1
4af09dbc-ed37-4df7-96b8-619e88ae0cb1,1973-01-05,,999-40-9967,S99958037,X77929108X,Ms.,Gennie418,Stanton715,,,S,white,portuguese,F,Minneapolis,924 Frami Passage Northfield Minnesota 55019 US,0
084248e1-3025-4551-8bb6-5b89b5b330aa,1990-03-10,,999-34-7736,S99961830,X1896888X,Mrs.,Tanna708,Adams676,,Wiegand701,M,white,italian,F,Detroitship,468 Olson Pathway Minneapolis Minnesota 55401 US,0
05b3621e-a66a-404f-b00d-22fbc8ba97bb,1962-10-20,,999-71-6655,S99917790,X75027071X,Mrs.,Lucina142,Osinski784,,Parker433,M,white,irish,F,Lakeville,422 Batz Key Unit 81 Birchdaleship Minnesota  US,1
56edffb2-51d6-415c-8288-8aa33b0b1a79,1982-11-15,,999-60-5959,S99989856,X13966023X,Mr.,Ernesto186,Doyle959,,,M,white,polish,M,Willmar,372 Klocko Lodge Suite 38 North Mankato Minnesota 56001 US,1
7aa3d503-9c75-4d65-af2f-2f6449d7df71,1977-01-09,,999-52-3236,S99975970,X86148640X,Mrs.,Lahoma872,Hartmann983,,Hackett68,M,white,portuguese,F,Andover,330 Gutkowski Union Suite 37 St. Cloud Minnesota 55320 US,0
f5d1b6a3-9243-4441-9457-c6ebe5331b65,2012-04-01,,999-37-2058,,,,Stan246,Schoen8,,,,white,irish,M,Perch Lakeship,876 Boyer Neck Franklinship Minnesota  US,1
964a7a04-3733-4cfa-acc5-81f81f5d617b,1997-09-06,,999-21-4414,S99961905,X25056472X,Ms.,Alta896,Walker122,,,,white,irish,F,Badger,766 Hammes Stravenue Elk River Minnesota 55330 US,0
fafdc4c9-db91-41e1-8d5d-e578769c4a04,1977-07-16,,999-39-3003,S99936815,X23981148X,Mrs.,Jayme42,Koepp521,,Cassin499,M,white,american,F,Oakdale,475 O'Connell Mall Hugo Minnesota 55038 US,1
d20564e2-1630-4b74-bca9-96881866ef3c,2012-04-13,,999-74-7910,,,,Nicky270,Mante251,,,,white,french,M,St. Louis Park,719 Effertz Mall Apt 20 Orono Minnesota 55331 US,0
cde44b9c-e039-4f35-b8dd-404d3a570b75,1999-01-30,,999-11-4175,S99996155,,Ms.,Sha84,Auer97,,,,white,french,F,Rochester,654 Bradtke Trace New Brighton Minnesota 55112 US,1
fc8fdcd0-7f12-45f7-afe7-56f3b955ffca,1985-12-10,,999-79-7579,S99918848,X7880344X,Ms.,Michele387,Heidenreich818,,,S,white,portuguese,F,Elk River,890 Abbott Rest Suite 54 North St. Paul Minnesota 55109 US,1
3cf759e6-b5b0-438f-804f-8dba5df37bac,1983-11-14,,999-51-4676,S99910569,X89725737X,Mrs.,Yolonda722,Harris789,,Gleason633,M,white,irish,F,South St. Paul,805 Harber Lock Minneapolis Minnesota 55401 US,0
a7e9b9e4-91b4-4ed6-859c-36dd433e5c15,1988-05-26,,999-74-7067,S99977693,X5862595X,Ms.,Cherrie404,Sipes176,,,S,asian,chinese,F,Thief River Falls,268 Rempel Course St. Paul Minnesota 55101 US,0
616bd5bc-9f63-4939-b451-938184fb4924,1952-07-25,,999-28-6473,S99950543,X54977219X,Mrs.,Lawanna610,Mitchell808,,Boehm581,M,asian,chinese,F,Minnetonka,469 King Branch Suite 61 St. Paul Minnesota 55101 US,0
7ab0243d-591b-4615-b4bb-556978738673,2017-11-19,,999-60-5676,,,,Doyle959,Halvorson124,,,,white,italian,M,Rogers,903 Johnston Orchard Apt 78 Northfield Minnesota 55019 US,0
8987f2d5-30a7-4804-824d-189ceda2995b,1969-09-27,,999-94-9341,S99968990,X47181244X,Mrs.,Suzan149,Turner526,,Turcotte120,M,white,french_canadian,F,St. Michael,869 Mosciski Manor Apt 55 Clevelandship Minnesota  US,1
3c950929-03cd-4f56-adfe-48dc3c137749,2016-12-17,,999-95-9315,,,,Sal878,Sanford861,,,,white,italian,M,Brooklyn Park,124 Adams Loaf Farmingtonship Minnesota  US,1
678f762c-4cf0-4f95-b663-c571f343180f,2001-11-28,,999-85-9005,S99969848,,,Lien262,Dooley940,,,,white,french,F,Crosbyship,266 Wintheiser Corner North Branchship Minnesota  US,0
0ca71c68-cce9-49ef-a492-0929b88e22d5,1965-08-15,,999-47-8834,S99961341,X7500817X,Mrs.,Jordan900,Schiller186,,Schiller186,M,white,russian,F,Pipestone,814 Doyle Throughway Suite 68 Appleton Minnesota 56208 US,0
72ecd38e-cd9e-4438-99bf-f5dddcf75edf,1981-02-19,,999-70-2857,S99916927,X62487032X,Mrs.,Winter723,Mitchell808,,Heathcote539,M,white,italian,F,Le Roy,1008 Cruickshank Parade Athensship Minnesota  US,1
d3b66a9e-fac8-4284-8db6-32788ffac192,2013-03-12,,999-39-2416,,,,Lucie638,Mosciski958,,,,white,italian,F,Maple Lakeship,113 Wilderman Fork Owatonna Minnesota 55060 US,0
6ca50480-6bf4-4ca7-90ef-34aad1aa8bb4,1956-06-04,,999-85-5147,S99988837,X87424788X,Mrs.,Florence828,Price929,,Carter549,M,white,italian,F,Shorewood,402 Jones Trail Height of Landship Minnesota  US,1
bca45145-9d5f-4a50-9170-dfedc8aa9363,1967-03-27,2012-01-13,999-99-9696,S99956327,X2968406X,Ms.,Cristie97,Kassulke119,,,S,white,french,F,Fridley,1002 Huels Annex Duluth Minnesota 55802 US,0
61b51d7a-02d2-48c8-a11d-da1c8f15f2c6,2015-06-20,,999-33-6020,,,,Tawana222,Kub800,,,,white,polish,F,Fridley,778 Goodwin Walk Rochester Minnesota 55901 US,1
003bce8c-2f9c-44b7-8ce5-80b30455b7d8,1987-10-16,,999-84-6062,S99945163,X49768309X,Mrs.,Glendora96,Carroll471,,Baumbach677,M,white,french,F,Lakeville,516 Rau Trailer Minnetrista Minnesota 55331 US,0
6decd82f-5f35-4969-b60d-1bc6a905e5b7,1964-02-21,,999-21-5493,S99931330,X68968249X,Mr.,Arnoldo445,Cremin516,,,M,white,irish,M,Crystal,1085 Cronin Trail Unit 96 Grant Minnesota 55038 US,1
5f7ddf26-c4df-4f2e-9a0d-ad31285b302e,2008-10-19,,999-56-3593,,,,Jose871,Bartoletti50,,,,white,italian,F,Ely,804 Langosh Approach Suite 71 Minneapolis Minnesota 55401 US,0
4aa4f0ff-71b9-4cd3-bcf8-1c55ca7d79f3,1967-09-13,,999-55-9287,S99997857,X13419255X,Mr.,Alec433,Hauck852,,,M,white,polish,M,New Hope,832 Flatley Common Apt 24 Fawn Lakeship Minnesota  US,0
09d7dd38-cccc-437a-8bf5-0e4733ee4b79,1992-03-31,,999-71-9764,S99940424,X66561212X,Mr.,Stephan15,Stiedemann542,,,,white,portuguese,M,Linwoodship,154 Predovic Heights Apt 62 Medina Minnesota 55340 US,0
b95e3637-6ad9-41ae-8591-e0519069336e,1994-10-01,,999-67-9633,S99964176,X49898693X,Ms.,My508,Renner328,,,,white,irish,F,Duluth,290 Nikolaus Street Rochester Minnesota 55901 US,0
d53e3ff7-c423-448d-873f-ba45543f1f32,2015-02-01,,999-71-9321,,,,Trenton748,Jacobs452,,,,white,italian,M,Coon Rapids,545 Huel Landing Suite 23 Eagan Minnesota 55120 US,0
036d6e97-2a72-4d32-aa21-de419920e769,1988-06-28,,999-18-2941,S99914961,X53926099X,Mrs.,Emilia403,Conn188,,Thompson596,M,white,english,F,Warroad,305 Hirthe Landing Lakeville Minnesota 55024 US,1
e36f3953-9a41-4d9d-bea5-418813ce0bb2,1995-03-25,,999-82-6664,S99994489,X57783310X,Ms.,Clara183,Monroy712,,,,black,west_indian,F,Richfield,867 Zboncak Lock Suite 5 St. Paul Minnesota 55101 US,0
1d0f92b0-8a7e-427d-b5ed-a0520d5cc279,1967-09-04,,999-65-4419,S99955890,X79104498X,Mrs.,Maude482,Hilll811,,Mitchell808,M,asian,asian_indian,F,Circle Pines,806 Denesik Rue St. Paul Minnesota 55101 US,0
60ef3ed9-2248-463e-af95-2fad6a7cec30,2009-01-25,,999-46-3779,,,,Erasmo545,Labadie908,,,,white,irish,M,Albert Lea,1006 Morissette Brook Suite 83 St. Michael Minnesota 55301 US,0
e3fc1e2f-19ff-43e1-8b03-f75e0b16595f,1935-10-11,1999-03-19,999-68-4010,S99998356,X89531042X,Mrs.,Marget728,Vandervort697,,Kemmer137,M,white,italian,F,Maple Grove,187 Stokes Bay Suite 26 Duluth Minnesota 55802 US,0
98ab73b1-bd62-4648-8aed-a149661dafbe,1964-12-14,,999-14-1483,S99958949,X37290424X,Ms.,Irmgard696,Heathcote539,,,S,white,english,F,Cottage Grove,585 Kuhn Divide Apt 4 Annandale Minnesota 55302 US,1
a7ff06a9-23a7-452b-9921-401ae161eea1,1990-08-13,,999-27-7460,S99953685,X16322087X,Mrs.,Sabine292,Tremblay80,,Weimann465,M,black,african,F,Livoniaship,268 King Row Unit 94 Shoreview Minnesota 55117 US,1
f584e78e-d3c2-4c14-8fe6-03b3bf201243,1996-10-07,,999-78-2477,S99940898,X19555277X,Mr.,Eloy929,Dooley940,,,,white,irish,M,Willmar,1045 McLaughlin Crossroad Apt 90 Duluthship Minnesota  US,0
5500a690-160a-4af5-9c70-3c26d274eb1e,1950-12-23,,999-48-6708,S99977065,X3092214X,Mr.,Thomas756,Predovic534,,,M,asian,chinese,M,Uticaship,101 Medhurst Center St. Paul Minnesota 55101 US,0
48e47390-3f8d-492b-b866-d739cc945d47,1939-09-23,,999-77-4265,S99917842,X22957606X,Mrs.,Loan904,Barton704,,Kirlin939,M,white,english,F,Plymouth,705 Senger Fork Grant Minnesota 55038 US,0
c97ac594-1298-4c29-817f-a11c1542c63b,1959-10-04,,999-48-2419,S99969876,X62783840X,Mr.,César846,Cotto891,,,M,hispanic,puerto_rican,M,St. Paul,522 Cremin Camp St. James Minnesota 56081 US,0
016a629f-614b-4b7e-9403-a6fa18879114,2006-11-13,,999-97-4368,,,,Ronald408,VonRueden376,,,,white,irish,M,Apple Valley,140 Cartwright Vista Claremont Minnesota 55924 US,0
936353df-957c-42fb-81f2-4580f118e9a8,1967-06-18,,999-86-4056,S99985515,X64910704X,Mrs.,Idell650,Rowe323,,Larson43,M,white,irish,F,Saloship,1082 Mann Haven Suite 69 Andover Minnesota 55303 US,0
e4d5561b-39e6-4eb1-ac28-d95ead2ba207,1939-07-21,,999-60-5473,S99956281,X28882329X,Mr.,Trinidad33,Marvin195,,,M,white,irish,M,Medina,408 Hegmann Knoll Apple Valley Minnesota 55068 US,0
2eb03914-53a1-45fb-a9c8-7c084c01800a,2005-04-07,,999-23-7320,,,,Tory770,Ebert178,,,,white,irish,M,Shorewood,100 Funk Trail Apple Valley Minnesota 55068 US,0
d7f7deec-2724-4155-854d-c99f60644153,1974-05-31,,999-42-6614,S99961320,X20688339X,Mr.,Drew592,D'Amore443,,,M,white,german,M,Detroit Lakes,236 Muller Byway Bloomington Minnesota 55420 US,1
c5ec802c-85f7-49fa-8a14-acb40719cfc4,2008-02-13,,999-93-5066,,,,Ramón841,Tijerina14,,,,black,dominican,M,Corcoran,1023 Greenholt Esplanade Spring Park Minnesota 55384 US,0
51922c46-76cf-4098-8999-00c0e60f1b5f,1977-04-30,,999-85-7560,S99983707,X72956108X,Mr.,Walter473,Bartell116,,,M,white,italian,M,Minnetonka,210 Treutel Brook Sauk Rapids Minnesota 56304 US,0
8d201163-3459-48e4-9cc3-991b597d6704,1960-08-28,,999-56-9987,S99930522,X9919529X,Ms.,Zofia65,Wehner319,,,S,white,polish,F,Forest Lake,296 Grady Drive Franconiaship Minnesota  US,0
b74bbd14-b5a4-4412-8c6d-dd5566b9b221,1947-07-19,,999-51-3041,S99968100,X78372195X,Mrs.,Angeles319,Cummerata161,,Waelchi213,M,white,polish,F,New Brighton,1075 McClure Haven Apt 33 Duluth Minnesota 55802 US,1
09ccd831-88ad-4e05-989c-ec14e0b9e27f,1994-12-25,,999-72-2004,S99913143,X4799513X,Ms.,Kelsey155,Kulas532,,,,white,french_canadian,F,St. Paul,556 Satterfield Arcade Apt 0 St. Charles Minnesota 55972 US,1
97dfb660-3219-43ac-a7ab-470928fb1f8e,1973-08-29,,999-32-5392,S99982105,X17813465X,Mr.,Heriberto162,Dare640,,,S,white,irish,M,St. Peter,886 Beer Avenue Minneapolis Minnesota 55401 US,0
da9dcbda-46fe-46df-9230-0566f3387b4a,1937-07-29,1982-08-26,999-97-9932,S99915166,X87373415X,Mrs.,America446,Dach178,,Christiansen251,M,white,irish,F,Columbia Heights,383 Wuckert Haven Apt 29 Roseau Minnesota 56751 US,0
2fca8631-fa5d-4f78-b260-09f0be605798,1962-09-22,,999-76-1520,S99944162,X83751904X,Mrs.,Kassandra256,Nolan344,,Leuschke194,M,white,german,F,Apple Valley,300 Schumm Byway Maple Grove Minnesota 55311 US,0
225e2aab-4cfc-4ca5-9cc6-3f441ac6fdcc,2003-10-19,,999-88-2983,,,,Sharilyn202,McGlynn426,,,,white,italian,F,Lakeville,608 Casper Trailer Shakopee Minnesota 55378 US,0
c89c2a11-3354-4f24-a479-02baafa1a6bf,1959-09-25,,999-95-3107,S99997107,X17828955X,Mrs.,Mamie949,Russel238,,Bernhard322,M,white,italian,F,Bogus Brookship,634 Monahan Tunnel Unit 69 Buffaloship Minnesota  US,1
f65edae6-44b2-43ff-beb7-f0d38d8e6e81,1970-06-23,,999-93-2282,S99954699,X31062274X,Mr.,Barton704,Johns824,,,M,white,irish,M,Maple Grove,519 Daugherty Hollow Unit 11 Eden Lakeship Minnesota  US,0
5cd4041a-14cb-438e-b5c6-02eea1def979,2013-01-19,,999-23-7054,,,,Freddy176,Boyle917,,,,white,portuguese,M,Inver Grove Heights,229 Stehr Forge Shakopee Minnesota 55378 US,1
e661670d-7655-4749-a99b-c15f50ce33d7,1956-02-17,,999-83-3719,S99944485,X14398835X,Mr.,Rex53,Hahn503,,,M,white,french,M,Fridley,519 Murphy Wynd Suite 73 Russell Minnesota 56169 US,0
8e8f4a84-9f52-4832-931a-e0737dc9559a,2018-03-27,,999-41-8054,,,,Aiko748,Moore224,,,,white,irish,F,Roseville,503 Swift Overpass Brooklyn Park Minnesota 55428 US,0
45a60680-fe49-45fb-b6e8-3feda78313f3,1949-06-27,,999-40-5017,S99928159,X41182557X,Mrs.,Kayla528,Stracke611,,Leuschke194,M,white,italian,F,Green Prairieship,495 Schulist Common La Grandship Minnesota  US,1
17c4c595-f407-4a2e-a7b6-8f4cbda22ebc,1992-08-23,,999-88-3437,S99968451,X33880450X,Ms.,Leeanne840,Halvorson124,,,,white,american,F,Litchfield,349 Hilll Ferry Bemidji Minnesota 56601 US,0
c6ab12f2-c3c8-4f1d-b3ee-3971b4587063,1942-01-20,1991-05-07,999-56-5707,S99912590,X47560401X,Ms.,Veronika907,Quigley282,,,S,white,german,F,Minneapolis,132 Kris Extension Roseau Minnesota 56751 US,0
3f4adab6-e43b-47b7-a320-a562de1fceea,1947-03-14,,999-19-1044,S99912345,X26683150X,Mrs.,Latrice352,Rempel203,,Bins636,M,asian,chinese,F,St. Paul,422 Grant Estate St. Paul Minnesota 55101 US,0
b922491c-775d-4b46-9caa-8c6e47346f4e,1990-01-15,,999-90-7298,S99945197,X5695378X,Mrs.,Caitlin552,Gerhold939,,Yost751,M,white,irish,F,Lakeville,952 Hyatt Trafficway Unit 25 Bloomington Minnesota 55420 US,1
9f2e3baa-4694-41e0-a1a3-2908b4dea526,1958-12-10,,999-52-1851,S99980113,X83685136X,Mr.,Timoteo39,Marrero674,,,S,black,dominican,M,Golden Valley,944 Stracke Crossroad Suite 54 St. Paul Minnesota 55101 US,1
317e0222-884c-404b-86ae-ccd88f7559b8,1955-09-20,2013-07-09,999-42-7278,S99978659,X16176544X,Mr.,Willis868,Zboncak558,,,M,white,french,M,Forest Prairieship,339 Zboncak Ranch Oak Grove Minnesota 55005 US,1
bf05e237-754c-4bcb-a835-d8833d4f10b0,1976-02-14,2009-12-19,999-50-3104,S99997611,X70008506X,Mr.,Jamel269,Cole117,,,S,white,german,M,Fridley,923 Shields Mews Apt 78 New Brighton Minnesota 55112 US,0
39a8a9d4-e6da-4a5a-80a6-a7f895f0a414,1982-09-27,,999-47-1306,S99917605,X84846608X,Mr.,Cleo27,Hayes766,,,S,white,french,M,Bergenship,130 Bartoletti Ranch Racine Minnesota 55967 US,0
873c6e69-adfe-41f7-9fc6-3d9aa59c902e,1998-02-25,,999-37-5907,S99943932,X11924105X,Mr.,Adolfo777,Davis923,,,,white,swedish,M,South St. Paul,274 Zulauf Boulevard Apt 62 Roseau Minnesota 56751 US,0
52a3322c-f4b8-4164-803b-f47b6166b2ab,2004-09-18,,999-84-8861,,,,Alisha974,Dibbert990,,,,white,french,F,Moorhead,896 Mitchell Light Otsego Minnesota 55301 US,0
91909e81-31be-4696-9e85-99ada17f2165,2015-01-09,,999-71-2854,,,,Errol226,Effertz744,,,,white,italian,M,Hermantown,515 Bechtelar Trail New Brighton Minnesota 55112 US,0
c5e0c3d5-869c-4971-a518-a847e8ac49e6,1988-07-22,,999-49-9389,S99998663,X32770574X,Mr.,Walton167,O'Kon634,,,M,white,english,M,Lakeville,225 Kertzmann Haven Suite 11 Minneapolis Minnesota 55401 US,1
7a713a4b-190d-4ac6-8a40-441a1cb650f6,1945-04-29,,999-80-9672,S99972085,X61948823X,Mrs.,Lynnette27,Jenkins714,,Langosh790,M,asian,chinese,F,St. Peter,790 Wyman Junction Suite 65 Woodbury Minnesota 55125 US,0
818a7148-2018-494d-996b-8eb994ba0ae5,2008-06-11,,999-13-2072,,,,Drema139,Kuhic920,,,,white,italian,F,Minnetrista,880 Weber Loaf Apt 26 Moorhead Minnesota 56529 US,0
8c5f9d61-bffe-4114-b828-45b43222f8ba,1984-08-26,,999-34-2220,S99919132,X48555520X,Mr.,Mason910,Jakubowski832,,,M,black,west_indian,M,St. Paul,405 Franecki Vale Suite 69 St. Paul Park Minnesota 55071 US,0
4a547b77-1eec-4763-b1f3-63e5bea83052,1988-07-07,,999-96-8219,S99963235,X40028058X,Mr.,Malcom15,Larson43,,,S,white,polish,M,Rice Lakeship,509 Rice Forge St. Peter Minnesota 56082 US,0
7cf9493e-0cec-4ab8-a75b-56bffee5bb2b,1976-11-03,,999-85-3537,S99969394,X53771528X,Mr.,Norman647,Ryan260,,,M,white,american,M,Vadnais Heights,1022 Kuhic Lane Oak Grove Minnesota 55005 US,1
355df3a3-3906-42a9-8749-bb9ec4b92847,1981-10-12,,999-32-7705,S99982585,X34361550X,Mr.,Kevin729,Zulauf375,,,M,white,irish,M,Carver,229 Runolfsdottir Gateway Apt 49 Bloomington Minnesota 55420 US,0
d430f80e-89b3-4c11-a258-0f3559363f9f,1969-04-29,,999-49-9866,S99957663,X54442863X,Mrs.,Elli820,Schneider199,,Ryan260,M,asian,chinese,F,Duluth,684 Conroy Station St. Paul Minnesota 55101 US,0
400a9b2c-b3c9-4182-bebb-133ff83fe7ce,2004-11-15,,999-10-8246,,,,Jefferson174,Gutkowski940,,,,asian,chinese,M,Chisago Lakeship,514 Schmidt Throughway St. Paul Minnesota 55101 US,0
7d213e7f-a1f8-4dca-9a85-e8c16991873d,2014-05-28,,999-30-8092,,,,Elisa944,Alcala54,,,,black,dominican,F,Maplewood,607 Pagac Plaza Suite 93 St. Louis Park Minnesota 55343 US,0
598d6683-8b9b-4c71-b4a8-7fa942ddf863,2017-12-12,,999-71-4186,,,,Charolette797,Daugherty69,,,,white,french,F,St. Paul,365 Considine Knoll Duluth Minnesota 55802 US,0
3e6967fd-389e-4149-ad1c-fbec31a023ac,1958-04-23,,999-79-7355,S99959877,X19471579X,Mr.,Edmundo94,Jerde200,,,M,asian,chinese,M,Edina,436 Lesch Drive St. Paul Minnesota 55101 US,1
cafa4dc0-edf1-44ba-87ad-9c33e3c275c1,2003-03-07,,999-79-7159,,,,Tashia814,Hackett68,,,,black,african,F,Woodbury,881 Luettgen Brook St. Louis Park Minnesota 55343 US,0
c6d38986-8c00-48a4-9083-1bccedbade0f,1998-06-16,,999-43-4746,S99955231,,Mr.,Jamie386,Pouros728,,,,white,portuguese,M,St. Michael,945 Adams Course Suite 13 Minneapolis Minnesota 55401 US,0
8d3cb615-d56d-44e8-8ebc-3ca81724403a,1987-03-17,,999-79-3272,S99963510,X61533230X,Mrs.,Cinthia596,Moore224,,Howell947,M,white,irish,F,Duluth,320 Hamill Meadow Unit 87 Eden Prairie Minnesota 55344 US,0
8aeb52f8-7d59-47ec-b718-ecf4e77d4690,1949-11-22,2003-03-17,999-40-5224,S99973113,X64003384X,Mr.,Shane235,Medhurst46,,,M,white,irish,M,Inver Grove Heights,809 Ruecker Byway Unit 77 Albertville Minnesota 55301 US,1
09ca5fa5-d07f-41ee-9915-19ecea4fe8e4,2006-01-08,,999-68-7406,,,,Lino542,Bogan287,,,,white,irish,M,Jupitership,1084 Shanahan Ferry St. Michael Minnesota 55301 US,0
49e98abf-f6a8-4dbe-9c59-de8eec3b9ff6,1999-07-22,,999-18-1747,S99910497,,Mr.,Ambrose149,Goldner995,,,,white,french,M,Sartell,869 Donnelly Crossroad Lino Lakes Minnesota 55014 US,0
15fcc7c9-451e-43ab-85a0-b3d1fd073082,1986-08-14,,999-43-4940,S99958920,X29158468X,Mrs.,Ricarda574,Wisoky380,,Bradtke547,M,white,portuguese,F,Fairmont,846 Powlowski Center Unit 26 Rolling Greenship Minnesota  US,0
7c8cd707-3f0d-4f5a-94b7-425d350e2072,1994-12-21,,999-17-1819,S99942933,X21643985X,Mr.,Tyrell880,Becker968,,,,white,russian,M,Minneapolis,1096 Baumbach Highlands Apt 88 Duluth Minnesota 55802 US,1
7450f6a9-5517-4797-82f2-0af84d0ac57c,1966-11-29,,999-94-3588,S99984274,X80075389X,Mr.,Forrest301,Harris789,,,M,white,irish,M,Minneapolis,413 Cormier View Unit 64 Maple Grove Minnesota 55311 US,0
b34f2d60-0413-4818-8e56-b3a80c4f62c3,1998-10-06,,999-51-8577,S99987147,,Mr.,Francis500,Grant908,,,,white,american,M,St. Paul,910 Larson Mall Noraship Minnesota  US,0
bdcbdc3e-abcb-4584-9725-b35fe85851b2,1971-06-05,,999-81-1272,S99995006,X75473853X,Mrs.,Michell380,Romaguera67,,Wolff180,M,white,irish,F,Woodvilleship,364 Breitenberg Hollow Apt 51 Mendota Heights Minnesota 55118 US,0
17028951-449c-4587-a7c9-4346f95bb125,2003-05-18,,999-40-5590,,,,Thad495,Von197,,,,white,polish,M,Edina,328 Dooley Parade Apt 8 Minneapolis Minnesota 55401 US,1
70edd590-0e3e-4fd4-ada2-271bdee9613b,1962-11-12,2016-11-21,999-79-9255,S99947198,X65296421X,Mr.,Theo630,Zboncak558,,,S,white,scottish,M,Brooklyn Park,214 Kuhic Parade Albertville Minnesota 55301 US,0
51b61ae8-8e34-4656-8330-1baae593f24d,2003-11-05,2017-08-10,999-88-5444,,,,Ressie457,Waters156,,,,asian,asian_indian,F,Winona,416 Pfeffer Bridge West St. Paul Minnesota 55118 US,0
1402688e-0c28-4476-bd73-2cbd97bfeb07,1962-02-07,,999-15-7914,S99967611,X81474832X,Mrs.,Isabelle619,Koch169,,Lubowitz58,M,white,irish,F,Fosston,535 Lindgren Row Minneapolis Minnesota 55401 US,0
29113696-a394-445a-a3c6-af28f2780de9,1984-03-27,,999-53-3548,S99998974,X41031332X,Mrs.,Chieko845,Paucek755,,Kautzer186,M,white,irish,F,Crystal,378 Steuber Street Unit 25 Coon Rapids Minnesota 55304 US,0
b63c1e94-a9fe-463a-961d-878994542298,2004-10-19,,999-24-2734,,,,Jannette265,Reinger292,,,,white,irish,F,Minneapolis,527 Cummerata Frontage road West St. Paul Minnesota 55118 US,0
